427020 Sector 5  27865.9 1.59313 0.530948
427020 Sector 6  107242 -1.10033 1.92719
427020 Sector 7  91171.9 -1.35993 2.07691
427021 Sector 0  10957.5 5.0295 0.531011
427021 Sector 1  10657 4.9672 0.539481
427021 Sector 2  9984.79 5.08276 0.586373
427021 Sector 3  8511.76 4.93193 0.652528
427021 Sector 4  8052.44 0.743227 0.635117
427021 Sector 5  10912 1.51654 0.526943
427021 Sector 6  40841.3 -1.26406 1.93636
427021 Sector 7  27600 -1.11633 1.90654
427024 Sector 0  11142.1 5.00382 0.531849
427024 Sector 1  10637.9 4.99208 0.560874
427024 Sector 2  10020.7 5.09574 0.604396
427024 Sector 3  8767.65 4.92246 0.638504
427024 Sector 4  8352.72 0.748945 0.612483
427024 Sector 5  11066.2 1.54036 0.521504
427024 Sector 6  44171.8 -1.37555 2.00878
427024 Sector 7  28225.8 -1.21269 2.17502
427025 Sector 0  17323.4 5.02335 0.530693
427025 Sector 1  17059.6 4.98657 0.536284
427025 Sector 2  16003.7 5.09791 0.577289
427025 Sector 3  13692.5 4.9428 0.644915
427025 Sector 4  13138.2 0.766602 0.607789
427025 Sector 5  17496.5 1.54288 0.521875
427025 Sector 6  62983.2 -1.24492 2.00125
427025 Sector 7  58528.8 -1.68404 2.24022
427026 Sector 0  27242.9 5.03932 0.534029
427026 Sector 1  26843.5 4.98751 0.534796
427026 Sector 2  25456.6 5.10039 0.575022
427026 Sector 3  21662.6 4.95428 0.638291
427026 Sector 4  20894.9 0.772332 0.606356
427026 Sector 5  27520 1.54365 0.51968
427026 Sector 6  94120.6 -1.26646 2.06705
427026 Sector 7  85696.3 -1.55997 2.33105
427027 Sector 0  9590.75 5.02867 0.526794
427027 Sector 1  9335.77 4.97508 0.532125
427027 Sector 2  8586.36 5.09705 0.60355
427027 Sector 3  7615.58 4.92601 0.624325
427027 Sector 4  7266.03 0.752462 0.607206
427027 Sector 5  9544.98 1.51514 0.520288
427027 Sector 6  32575.8 -1.19629 2.13501
427027 Sector 7  31470.4 -1.62906 2.37945
427111 Sector 0  1398.87 5.11994 0.595367
427111 Sector 1  1341.86 5.08707 0.615377
427111 Sector 2  1283.2 5.12913 0.670271
427111 Sector 3  1077.92 4.932 0.762688
427111 Sector 4  971.533 0.799524 0.784844
427111 Sector 5  1398.77 1.56148 0.585105
427111 Sector 6  8421.25 0.265116 1.69764
427111 Sector 7  10274.5 -0.176539 1.87075
427125 Sector 0  2923.66 5.10622 0.582821
427125 Sector 1  2876.96 5.07864 0.582832
427125 Sector 2  2748.32 5.08384 0.616623
427125 Sector 3  2309.73 4.92127 0.697661
427125 Sector 4  2117.74 0.778215 0.711566
427125 Sector 5  2986.25 1.53977 0.55606
427125 Sector 6  15124.3 0.287656 1.78224
427125 Sector 7  13323.9 -0.0757241 1.87181
427135 Sector 0  4911.96 5.12847 0.568947
427135 Sector 1  4829.54 5.08558 0.575093
427135 Sector 2  4537.28 5.11454 0.628705
427135 Sector 3  3883.68 4.95621 0.69175
427135 Sector 4  3564.5 0.794443 0.672079
427135 Sector 5  4910.77 1.56 0.566383
427135 Sector 6  21266.9 0.320443 1.82218
427135 Sector 7  21275.3 -0.212873 1.97271
427138 Sector 0  3481.55 5.08935 0.568084
427138 Sector 1  3388.82 5.05045 0.569708
427138 Sector 2  3217.68 5.07705 0.607667
427138 Sector 3  2672.06 4.9185 0.699218
427138 Sector 4  2466.57 0.787359 0.68242
427138 Sector 5  3490.83 1.53432 0.54677
427138 Sector 6  14765.6 0.258593 1.9089
427138 Sector 7  13032.2 -0.167965 2.11772
427141 Sector 0  10220.1 5.09287 0.559476
427141 Sector 1  9975.65 5.04958 0.562058
427141 Sector 2  9451.28 5.08751 0.610819
427141 Sector 3  7838.34 4.92894 0.703531
427141 Sector 4  7355.7 0.778331 0.662556
427141 Sector 5  10473.7 1.52991 0.531621
427141 Sector 6  41290.5 0.248448 1.93498
427141 Sector 7  39228.6 -0.239084 2.06382
427144 Sector 0  1365.9 4.967 0.613697
427144 Sector 1  1329.59 4.90946 0.617664
427144 Sector 2  1249.35 4.94431 0.673216
427144 Sector 3  1083.09 4.73628 0.728549
427144 Sector 4  963.875 0.618096 0.760021
427144 Sector 5  1348.77 1.40725 0.607744
427144 Sector 6  7856.35 0.114538 1.73801
427144 Sector 7  5860.33 -0.178307 1.85656
427145 Sector 0  6865.26 5.10359 0.583464
427145 Sector 1  6642.04 5.05049 0.598493
427145 Sector 2  6390.86 5.08063 0.632116
427145 Sector 3  5322.32 4.90758 0.72527
427145 Sector 4  4750.89 0.803912 0.753076
427145 Sector 5  6723.32 1.53132 0.591505
427145 Sector 6  36601.3 0.246835 1.75514
427145 Sector 7  26792.5 0.150925 1.77291
427146 Sector 0  6297.92 5.07999 0.571062
427146 Sector 1  6062.08 5.05583 0.598686
427146 Sector 2  5787.3 5.08223 0.639472
427146 Sector 3  4957.91 4.92384 0.708618
427146 Sector 4  4481.53 0.806489 0.705732
427146 Sector 5  6284.26 1.53881 0.570113
427146 Sector 6  31199.7 0.258879 1.92462
427146 Sector 7  24933.3 -0.0224315 2.03333
427147 Sector 0  8644.96 4.98122 0.569979
427147 Sector 1  8390.72 4.94246 0.576436
427147 Sector 2  8037.4 4.96266 0.615541
427147 Sector 3  6664.35 4.7895 0.701557
427147 Sector 4  5939.3 0.680443 0.723036
427147 Sector 5  8711.01 1.40089 0.546628
427147 Sector 6  40163.6 0.130019 1.94316
427147 Sector 7  31172.9 -0.176679 1.93268
427148 Sector 0  13086 4.98689 0.557382
427148 Sector 1  12720.6 4.96043 0.56911
427148 Sector 2  11997 4.98706 0.618329
427148 Sector 3  10023.1 4.83276 0.704402
427148 Sector 4  9058.06 0.704615 0.709803
427148 Sector 5  13217.7 1.41609 0.538098
427148 Sector 6  53530.5 0.138491 1.94366
427148 Sector 7  46093.7 -0.249525 1.99537
427149 Sector 0  9425.7 5.08936 0.56047
427149 Sector 1  9168.77 5.04247 0.568948
427149 Sector 2  8742.21 5.06895 0.616369
427149 Sector 3  7194.47 4.90627 0.702093
427149 Sector 4  6533.03 0.776049 0.705805
427149 Sector 5  9450.89 1.50463 0.558579
427149 Sector 6  40868.8 0.214483 1.99054
427149 Sector 7  39311.5 -0.294319 2.23137
427233 Sector 0  897.598 5.01267 0.624953
427233 Sector 1  866.624 4.96339 0.636205
427233 Sector 2  81.2334 4.48456 0.716247
427233 Sector 3  712.209 4.75077 0.777342
427233 Sector 4  653.079 0.735004 0.764659
427233 Sector 5  915.572 1.47379 0.609838
427233 Sector 6  5751.86 0.267159 1.65319
427233 Sector 7  4949.95 -0.450746 1.96224
427239 Sector 0  1093.9 5.06346 0.605124
427239 Sector 1  1064.37 5.02993 0.640195
427239 Sector 2  111.751 4.50582 0.557247
427239 Sector 3  891.989 4.82444 0.73504
427239 Sector 4  780.083 0.758727 0.7529
427239 Sector 5  1086.51 1.49592 0.607907
427239 Sector 6  6422.8 0.328724 1.79719
427239 Sector 7  4806.05 -0.097227 1.79658
427241 Sector 0  8629.9 5.12608 0.580374
427241 Sector 1  8265.87 5.11334 0.608868
427241 Sector 2  839.103 4.63438 0.624279
427241 Sector 3  6855.43 4.92782 0.714357
427241 Sector 4  6174.16 0.835542 0.725337
427241 Sector 5  8557.63 1.58736 0.583404
427241 Sector 6  45717 0.251364 1.72846
427241 Sector 7  39464.8 -0.0449053 2.04881
427243 Sector 0  8408.27 5.16406 0.588522
427243 Sector 1  8253.31 5.13399 0.593373
427243 Sector 2  816.319 4.62089 0.593457
427243 Sector 3  6572.28 4.97552 0.73051
427243 Sector 4  6032.95 0.862097 0.727077
427243 Sector 5  8511.63 1.60782 0.57332
427243 Sector 6  41985.3 0.278246 1.83593
427243 Sector 7  49715.6 -0.467577 2.3718
427244 Sector 0  10910.8 5.06944 0.585143
427244 Sector 1  10722.5 5.0307 0.585612
427244 Sector 2  1036.48 4.49251 0.604785
427244 Sector 3  8549.04 4.85796 0.705813
427244 Sector 4  7911.14 0.750787 0.701331
427244 Sector 5  11015 1.50065 0.573434
427244 Sector 6  50338.3 0.142525 1.86294
427244 Sector 7  34929.6 0.187807 1.96565
427262 Sector 0  8552.86 5.11325 0.614152
427262 Sector 1  8371.78 5.03753 0.615373
427262 Sector 2  7991.6 4.78083 0.664307
427262 Sector 3  6953.58 4.83974 0.718398
427262 Sector 4  6229.02 0.756569 0.739579
427262 Sector 5  8636.05 1.49266 0.597339
427262 Sector 6  49273.2 0.0967161 1.59563
427262 Sector 7  37271.2 -0.0150626 1.83232
427264 Sector 0  684.419 5.10958 0.581622
427264 Sector 1  673.691 5.03082 0.57903
427264 Sector 2  645.415 4.87132 0.61193
427264 Sector 3  536.175 4.86757 0.736072
427264 Sector 4  495.354 0.779793 0.71577
427264 Sector 5  703.015 1.48325 0.553108
427264 Sector 6  3882.25 0.0693418 1.60553
427264 Sector 7  2801.52 -0.0950921 1.92443
427360 Sector 0  7875.53 5.03198 0.596821
427360 Sector 1  7633.76 5.00127 0.623929
427360 Sector 2  7332.67 4.92033 0.665493
427360 Sector 3  6313.09 4.81013 0.722503
427360 Sector 4  5698.33 0.713174 0.735081
427360 Sector 5  7854.35 1.4517 0.601763
427360 Sector 6  45727.6 0.0129165 1.58939
427360 Sector 7  34982.1 -0.137274 1.80741
427361 Sector 0  5684.21 5.02315 0.585451
427361 Sector 1  5491.17 4.99493 0.605235
427361 Sector 2  5279.09 4.94125 0.656336
427361 Sector 3  4558.99 4.79999 0.707999
427361 Sector 4  4083.84 0.699902 0.733034
427361 Sector 5  5681 1.44199 0.591285
427361 Sector 6  30752.2 0.0475193 1.70514
427361 Sector 7  24719.2 -0.126136 1.9289
427362 Sector 0  303.394 5.00547 0.574274
427362 Sector 1  279.847 4.98651 0.599468
427362 Sector 2  274.485 4.88202 0.62879
427362 Sector 3  217.173 4.74987 0.796655
427362 Sector 4  211.088 0.621684 0.737233
427362 Sector 5  300.082 1.4159 0.580016
427362 Sector 6  1642.53 -0.067005 1.83356
427362 Sector 7  1249.54 -0.125779 1.93192
427363 Sector 0  3717.47 5.15041 0.582943
427363 Sector 1  3659.33 5.11356 0.591197
427363 Sector 2  3517.28 5.06482 0.642946
427363 Sector 3  2991.28 4.92886 0.704253
427363 Sector 4  2709.95 0.829337 0.71195
427363 Sector 5  3794.75 1.54441 0.573848
427363 Sector 6  18986.5 0.208619 1.80507
427363 Sector 7  15727.2 0.0118283 1.98214
427366 Sector 0  623.61 5.00295 0.594048
427366 Sector 1  626.663 4.92906 0.582592
427366 Sector 2  582.547 4.88225 0.637024
427366 Sector 3  500.208 4.76458 0.702778
427366 Sector 4  450.779 0.644338 0.704981
427366 Sector 5  648.016 1.386 0.577686
427366 Sector 6  3177.9 -0.122668 1.84277
427366 Sector 7  2446.33 -0.247753 2.06029
427367 Sector 0  1226.55 5.14211 0.609173
427367 Sector 1  1212.09 5.10165 0.583566
427367 Sector 2  1179.51 5.03777 0.62431
427367 Sector 3  1006.7 4.93673 0.727098
427367 Sector 4  903.445 0.797086 0.722607
427367 Sector 5  1247.26 1.55351 0.578847
427367 Sector 6  5754.77 0.0666533 1.8765
427367 Sector 7  4824.27 -0.193092 1.96689
427373 Sector 0  7665.89 5.14584 0.584949
427373 Sector 1  7522.32 5.10984 0.584512
427373 Sector 2  7127.53 5.08732 0.637582
427373 Sector 3  6149.43 4.94382 0.687617
427373 Sector 4  5572.13 0.843325 0.701535
427373 Sector 5  7874.88 1.5666 0.559137
427373 Sector 6  33960.8 0.150174 1.88423
427373 Sector 7  28149.2 -0.00698347 2.08513
427377 Sector 0  878.65 5.06842 0.568832
427377 Sector 1  845.213 5.0333 0.577291
427377 Sector 2  822.179 4.99447 0.592662
427377 Sector 3  702.222 4.84118 0.667671
427377 Sector 4  657.827 0.761836 0.676227
427377 Sector 5  869.271 1.48272 0.56467
427377 Sector 6  3536.52 0.119081 1.85025
427377 Sector 7  2599.92 -0.115419 1.99896
427380 Sector 0  14360 5.05055 0.564316
427380 Sector 1  13864.5 5.02411 0.582935
427380 Sector 2  13185.1 5.00955 0.630641
427380 Sector 3  11526.9 4.8581 0.682445
427380 Sector 4  10593.6 0.73769 0.662344
427380 Sector 5  14425.9 1.48758 0.555902
427380 Sector 6  55906.6 0.0972699 1.89591
427380 Sector 7  49400.4 -0.141151 2.07973
427383 Sector 0  3801.69 5.12899 0.550993
427383 Sector 1  3638.26 5.11876 0.586319
427383 Sector 2  3489.28 5.09515 0.622532
427383 Sector 3  2938.6 4.93957 0.691588
427383 Sector 4  2698 0.831136 0.677786
427383 Sector 5  3738.16 1.57117 0.560585
427383 Sector 6  14917.8 0.0761772 1.96492
427383 Sector 7  12878.9 -0.102736 2.17154
427384 Sector 0  3893.05 5.06226 0.557833
427384 Sector 1  3819.3 5.01308 0.569851
427384 Sector 2  3584 4.99892 0.630532
427384 Sector 3  3057.65 4.82759 0.688547
427384 Sector 4  2834.36 0.734063 0.677739
427384 Sector 5  3938.16 1.45688 0.556713
427384 Sector 6  14685.7 -0.0330123 2.04067
427384 Sector 7  12687.7 -0.218593 2.15716
427385 Sector 0  9963.42 5.15527 0.549808
427385 Sector 1  9674.77 5.12867 0.563724
427385 Sector 2  9067.89 5.13719 0.627305
427385 Sector 3  7766.02 4.97744 0.682666
427385 Sector 4  7125.01 0.860335 0.671473
427385 Sector 5  9932.54 1.59453 0.555251
427385 Sector 6  36161.3 0.0860624 2.00987
427385 Sector 7  32624.8 -0.137203 2.09993
427388 Sector 0  8414.09 5.07919 0.605043
427388 Sector 1  8093.74 5.03732 0.600252
427388 Sector 2  7674.11 5.0554 0.649069
427388 Sector 3  6658.94 4.86537 0.697803
427388 Sector 4  6871.11 0.76157 0.694466
427388 Sector 5  8448.64 1.50066 0.595115
427388 Sector 6  49059.9 0.000911415 1.56356
427388 Sector 7  41193.9 -0.27908 1.76238
427389 Sector 0  8556.9 5.09516 0.591839
427389 Sector 1  8224.82 5.0538 0.591353
427389 Sector 2  7681.17 5.07495 0.659549
427389 Sector 3  6596.17 4.89877 0.712661
427389 Sector 4  6869.68 0.778488 0.698463
427389 Sector 5  8572.82 1.51073 0.581332
427389 Sector 6  46772.5 0.0192065 1.68583
427389 Sector 7  45180.2 -0.0258401 2.13868
427390 Sector 0  7417.02 5.202 0.565941
427390 Sector 1  7055.69 5.15652 0.579636
427390 Sector 2  6544.36 5.1803 0.645031
427390 Sector 3  5535.59 5.00392 0.716355
427390 Sector 4  5780.62 0.897661 0.701131
427390 Sector 5  7385.52 1.59175 0.553018
427390 Sector 6  35973.4 0.118898 1.71308
427390 Sector 7  32544.1 -0.181051 1.87922
427391 Sector 0  11050.2 5.18186 0.559625
427391 Sector 1  10434.1 5.14936 0.578908
427391 Sector 2  9787.61 5.17143 0.635253
427391 Sector 3  8451.35 4.96681 0.667058
427391 Sector 4  8667.23 0.883489 0.687027
427391 Sector 5  11026.3 1.56406 0.542494
427391 Sector 6  51314.5 0.127488 1.77845
427391 Sector 7  41659.6 -0.0735019 1.87218
427393 Sector 0  15212.1 5.18589 0.559679
427393 Sector 1  14516.9 5.15211 0.572618
427393 Sector 2  13788.9 5.17219 0.615118
427393 Sector 3  11562.2 4.98959 0.689008
427393 Sector 4  12142.5 0.889663 0.657573
427393 Sector 5  15057.8 1.59018 0.564441
427393 Sector 6  64726.7 0.153935 1.78185
427393 Sector 7  52709.1 -0.10392 1.86438
427394 Sector 0  2155.38 5.19804 0.570001
427394 Sector 1  2092.46 5.12588 0.548729
427394 Sector 2  1955.71 5.17292 0.634562
427394 Sector 3  1643.25 4.98448 0.699841
427394 Sector 4  1713.38 0.896053 0.673615
427394 Sector 5  2164.46 1.58343 0.549051
427394 Sector 6  9320.29 0.126828 1.86177
427394 Sector 7  7724.17 -0.0761274 1.81893
427397 Sector 0  1380 5.06134 0.60208
427397 Sector 1  1307.43 5.00631 0.622044
427397 Sector 2  1247.57 5.0057 0.671191
427397 Sector 3  1076.99 4.77563 0.706911
427397 Sector 4  1117.89 0.712562 0.70177
427397 Sector 5  1419.04 1.41509 0.571057
427397 Sector 6  8470.61 -0.0831123 1.55754
427397 Sector 7  5865.84 -0.247825 1.68202
427398 Sector 0  8331.29 5.09983 0.586943
427398 Sector 1  7945.66 5.05428 0.599117
427398 Sector 2  7478.56 5.07999 0.66201
427398 Sector 3  6516.88 4.89264 0.702869
427398 Sector 4  6755.04 0.78529 0.686252
427398 Sector 5  8316.72 1.50045 0.585633
427398 Sector 6  46259.7 0.0407852 1.63868
427398 Sector 7  38371.5 -0.206131 1.77288
427481 Sector 0  3528.94 5.19287 0.61525
427481 Sector 1  3368.57 5.15448 0.620104
427481 Sector 2  3148.11 5.17675 0.68411
427481 Sector 3  2698.32 4.98859 0.765885
427481 Sector 4  2800.77 0.886978 0.752236
427481 Sector 5  3468.62 1.58875 0.61831
427481 Sector 6  21538.7 0.14089 1.54783
427481 Sector 7  17450.1 -0.151076 1.76283
427482 Sector 0  6741.9 5.16011 0.607858
427482 Sector 1  6431.93 5.11413 0.601906
427482 Sector 2  6092.75 5.14673 0.664059
427482 Sector 3  5180 4.96082 0.729097
427482 Sector 4  5264.52 0.84772 0.756332
427482 Sector 5  6654.26 1.56356 0.597463
427482 Sector 6  38212.3 0.136766 1.6374
427482 Sector 7  32417.8 -0.157588 1.85937
427483 Sector 0  5060.8 5.23628 0.588427
427483 Sector 1  4855.86 5.17574 0.597772
427483 Sector 2  4553.1 5.1907 0.655279
427483 Sector 3  3883.3 5.00489 0.730428
427483 Sector 4  3958.06 0.888109 0.739464
427483 Sector 5  5112.54 1.60178 0.584793
427483 Sector 6  27991.6 0.217107 1.76877
427483 Sector 7  25495.8 -0.18711 1.9348
427484 Sector 0  7750.76 5.11572 0.591879
427484 Sector 1  7449.72 5.0836 0.590996
427484 Sector 2  7024.14 5.09672 0.646436
427484 Sector 3  5980.58 4.91892 0.726134
427484 Sector 4  6240.84 0.808707 0.693311
427484 Sector 5  7814.39 1.5314 0.579354
427484 Sector 6  39642.5 0.241208 1.81064
427484 Sector 7  36634.1 -0.12888 1.99705
427485 Sector 0  7569.59 5.21434 0.587647
427485 Sector 1  7168.79 5.1726 0.59943
427485 Sector 2  6835.2 5.17114 0.636407
427485 Sector 3  5824.84 4.9821 0.695972
427485 Sector 4  5953.13 0.909896 0.702481
427485 Sector 5  7584.46 1.5978 0.569977
427485 Sector 6  35801.9 0.404999 1.85818
427485 Sector 7  34555.2 0.0155949 2.12764
427486 Sector 0  8978.39 5.19848 0.569498
427486 Sector 1  8613.35 5.14863 0.572232
427486 Sector 2  8027.23 5.15774 0.631223
427486 Sector 3  6852.47 4.97055 0.691308
427486 Sector 4  7128.78 0.840016 0.669596
427486 Sector 5  8864.64 1.58962 0.567483
427486 Sector 6  38040.1 0.561207 1.89143
427486 Sector 7  37653.5 0.0646698 2.13209
427498 Sector 0  1425.75 5.13219 0.619208
427498 Sector 1  1385.44 5.09652 0.632488
427498 Sector 2  1337.41 5.08601 0.669236
427498 Sector 3  1127.26 4.83201 0.734223
427498 Sector 4  1134.65 0.70626 0.755877
427498 Sector 5  1458.52 1.50365 0.592777
427498 Sector 6  8883.5 0.29965 1.51055
427498 Sector 7  6265.68 0.0780138 1.65942
427499 Sector 0  2232.5 5.17663 0.599728
427499 Sector 1  2139.07 5.10301 0.611751
427499 Sector 2  1988.07 5.0952 0.673254
427499 Sector 3  1728.54 4.89601 0.726656
427499 Sector 4  1777.38 0.770748 0.714562
427499 Sector 5  2256.61 1.49996 0.572257
427499 Sector 6  12649.2 0.335556 1.68677
427499 Sector 7  12695.9 -0.238671 2.04416
427500 Sector 0  4076.65 5.18395 0.597205
427500 Sector 1  3912.18 5.1433 0.596815
427500 Sector 2  3705.15 5.14896 0.660816
427500 Sector 3  3180.88 4.94971 0.714954
427500 Sector 4  3251.05 0.833965 0.69534
427500 Sector 5  4168.53 1.55473 0.566863
427500 Sector 6  21900.6 0.389682 1.69778
427500 Sector 7  17835.7 0.159294 1.84383
427502 Sector 0  1699.86 5.14942 0.604321
427502 Sector 1  1626.66 5.12884 0.603295
427502 Sector 2  1505.64 5.12393 0.679788
427502 Sector 3  1277.82 4.92083 0.718742
427502 Sector 4  1341.51 0.816372 0.720163
427502 Sector 5  1686.54 1.54829 0.586342
427502 Sector 6  9136.72 0.323661 1.72087
427502 Sector 7  7194.12 0.12021 1.87871
427508 Sector 0  5248.48 5.16857 0.566435
427508 Sector 1  4930.43 5.142 0.593133
427508 Sector 2  4681.17 5.15322 0.641037
427508 Sector 3  3907.02 4.95674 0.722927
427508 Sector 4  4051.03 0.857932 0.713315
427508 Sector 5  5215.76 1.58006 0.5631
427508 Sector 6  26401.8 0.364954 1.82059
427508 Sector 7  22589.2 0.146678 2.01995
427510 Sector 0  2919.83 5.18479 0.576435
427510 Sector 1  2749.83 5.153 0.598231
427510 Sector 2  2611.53 5.16061 0.643372
427510 Sector 3  2213.93 4.96389 0.695431
427510 Sector 4  2268.29 0.864715 0.689882
427510 Sector 5  2910.04 1.59275 0.562714
427510 Sector 6  14153.9 0.391347 1.88499
427510 Sector 7  11779.8 0.143243 2.05591
427514 Sector 0  6566.83 5.1575 0.568714
427514 Sector 1  6253 5.12795 0.578034
427514 Sector 2  5891.83 5.14633 0.640741
427514 Sector 3  4959.7 4.95655 0.706758
427514 Sector 4  5245.24 0.858692 0.65996
427514 Sector 5  6591.21 1.57587 0.562006
427514 Sector 6  30464.8 0.374169 1.89964
427514 Sector 7  35518.1 -0.261179 2.32817
427523 Sector 0  5582.11 5.18851 0.602148
427523 Sector 1  5368.39 5.1423 0.617875
427523 Sector 2  5116.74 5.16576 0.658211
427523 Sector 3  4365.08 4.97262 0.713464
427523 Sector 4  4491.55 0.860548 0.699853
427523 Sector 5  5681.21 1.58183 0.585671
427523 Sector 6  31889.8 0.328155 1.62013
427523 Sector 7  26819.7 0.0827588 1.83837
427527 Sector 0  1801.35 5.11613 0.56585
427527 Sector 1  1694.16 5.089 0.593394
427527 Sector 2  1633.37 5.08992 0.60569
427527 Sector 3  1353.46 4.90825 0.700666
427527 Sector 4  1424.42 0.817558 0.673279
427527 Sector 5  1754.22 1.53126 0.585724
427527 Sector 6  9107.79 0.139472 1.72744
427527 Sector 7  8022.99 -0.15854 2.00197
427529 Sector 0  7191.2 5.16712 0.573455
427529 Sector 1  6899.93 5.11667 0.572832
427529 Sector 2  6507.13 5.13054 0.629689
427529 Sector 3  5437.71 4.94758 0.709632
427529 Sector 4  5716.99 0.847475 0.673336
427529 Sector 5  7104.58 1.55827 0.572475
427529 Sector 6  35498.1 0.167251 1.80465
427529 Sector 7  31250.2 -0.12227 1.99074
427530 Sector 0  5212.47 5.08343 0.557536
427530 Sector 1  4869.58 5.04334 0.584626
427530 Sector 2  4618.77 5.06078 0.636359
427530 Sector 3  3922.55 4.84703 0.670748
427530 Sector 4  4067.78 0.754131 0.670191
427530 Sector 5  5085.95 1.49027 0.566749
427530 Sector 6  23247.4 0.0683991 1.76001
427530 Sector 7  19937.1 -0.238808 1.90428
427605 Sector 0  5456.79 5.28128 0.623939
427605 Sector 1  5203.5 5.24321 0.620393
427605 Sector 2  4639.49 5.25565 0.68287
427605 Sector 3  4163.17 5.07454 0.753414
427605 Sector 4  4268.52 0.943632 0.776084
427605 Sector 5  5486.08 1.67609 0.610443
427605 Sector 6  33244.8 0.251666 1.5993
427605 Sector 7  27564.8 -0.0373779 1.76047
427654 Sector 0  4802.77 5.19618 0.597224
427654 Sector 1  4591.24 5.16845 0.608349
427654 Sector 2  4338.85 4.9633 0.669886
427654 Sector 3  3679.84 4.64661 0.729213
427654 Sector 4  3784.9 0.859436 0.725248
427654 Sector 5  4867.57 1.57032 0.58105
427654 Sector 6  28089.5 0.149178 1.57394
427654 Sector 7  24188.4 -0.161456 1.75389
427656 Sector 0  2623.36 5.1627 0.596807
427656 Sector 1  2539.61 5.12666 0.588522
427656 Sector 2  2430.89 5.00346 0.637854
427656 Sector 3  2067.97 4.74252 0.703712
427656 Sector 4  2182.77 0.866625 0.680599
427656 Sector 5  2628.35 1.57597 0.584095
427656 Sector 6  14400.5 0.155844 1.64554
427656 Sector 7  12684.6 -0.187331 1.8128
427657 Sector 0  368.758 5.12324 0.60748
427657 Sector 1  357.982 5.09115 0.618676
427657 Sector 2  334.354 4.98008 0.680342
427657 Sector 3  297.373 4.70378 0.709114
427657 Sector 4  306.023 0.756411 0.706566
427657 Sector 5  399.45 1.48088 0.54913
427657 Sector 6  2130.78 0.0445596 1.70466
427657 Sector 7  1616 -0.306063 1.86452
427658 Sector 0  851.45 5.13761 0.56108
427658 Sector 1  774.816 5.1116 0.636861
427658 Sector 2  746.448 5.03255 0.666938
427658 Sector 3  661.887 4.77573 0.684501
427658 Sector 4  675.907 0.804523 0.696157
427658 Sector 5  850.657 1.51394 0.56658
427658 Sector 6  4565.24 0.057243 1.74131
427658 Sector 7  3208.81 -0.0848855 1.75883
427660 Sector 0  3336.76 5.23024 0.59685
427660 Sector 1  3214.62 5.19243 0.602574
427660 Sector 2  3045.94 5.11928 0.648176
427660 Sector 3  2580.82 4.86897 0.707899
427660 Sector 4  2604.85 0.889645 0.735633
427660 Sector 5  3324.45 1.60079 0.584289
427660 Sector 6  18045.5 0.176848 1.76609
427660 Sector 7  13426.4 -0.0478492 1.79638
427661 Sector 0  4120.5 5.18605 0.557395
427661 Sector 1  3889.89 5.15406 0.572618
427661 Sector 2  3749.85 5.104 0.612164
427661 Sector 3  3105.3 4.9108 0.692831
427661 Sector 4  3180.01 0.881643 0.699295
427661 Sector 5  4054.22 1.59783 0.57038
427661 Sector 6  21346 0.191213 1.81745
427661 Sector 7  16709.3 -0.0759401 1.94251
427662 Sector 0  3843.27 5.1887 0.580084
427662 Sector 1  3717.48 5.14663 0.584016
427662 Sector 2  3503.96 5.10689 0.638164
427662 Sector 3  2972.19 4.89989 0.704208
427662 Sector 4  3094.31 0.856744 0.680808
427662 Sector 5  3939.5 1.56058 0.560069
427662 Sector 6  19540.6 0.159582 1.8478
427662 Sector 7  13756.2 0.00497427 1.85558
427670 Sector 0  2182.44 5.02021 0.539149
427670 Sector 1  2094.12 4.99602 0.561398
427670 Sector 2  1917.31 4.98413 0.626974
427670 Sector 3  1669.49 4.76174 0.668589
427670 Sector 4  1690.4 0.729732 0.676453
427670 Sector 5  2152.47 1.44225 0.553747
427670 Sector 6  9392.05 -0.0357334 1.74844
427670 Sector 7  6486.77 -0.180701 1.86892
427671 Sector 0  1474.8 5.05414 0.55897
427671 Sector 1  1415.19 5.00982 0.569275
427671 Sector 2  1296.82 4.97845 0.645064
427671 Sector 3  1131.46 4.77535 0.678102
427671 Sector 4  1159.28 0.746412 0.671145
427671 Sector 5  1510.66 1.4205 0.531395
427671 Sector 6  6528.83 -0.0401808 1.93609
427671 Sector 7  4990.4 -0.203929 1.95586
427672 Sector 0  1575.51 5.07205 0.570059
427672 Sector 1  1505.02 5.03626 0.575548
427672 Sector 2  1429.93 5.0283 0.622503
427672 Sector 3  1253.22 4.78944 0.647201
427672 Sector 4  1266.41 0.754381 0.659036
427672 Sector 5  1598.8 1.48912 0.562939
427672 Sector 6  7327.37 -0.0122965 2.03124
427672 Sector 7  5429.01 -0.179327 1.98471
427673 Sector 0  558.723 5.05964 0.539802
427673 Sector 1  523.905 5.04056 0.575897
427673 Sector 2  485.539 5.00302 0.600565
427673 Sector 3  419.266 4.81007 0.67392
427673 Sector 4  427.348 0.718192 0.665119
427673 Sector 5  551.482 1.45793 0.546671
427673 Sector 6  2470.07 -0.0313261 1.89471
427673 Sector 7  1833.84 -0.162106 1.84152
427674 Sector 0  778.685 5.07019 0.572436
427674 Sector 1  739.757 5.04131 0.579826
427674 Sector 2  689.439 5.02613 0.622336
